kota_administrasi,kecamatan,kelurahan,lama_genangan,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,ketinggian_air_minimal,ketinggian_air_maksimal,avg_ketinggian_air,total_kejadian,total_rw,cluster
4.0,14.0,82.0,2.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,2.0,4.0,2.0
4.0,14.0,331.0,4.0,1.0,0.0,0.0,0.0,20.0,90.0,55.0,4.0,5.0,1.0
4.0,14.0,480.0,4.0,1.0,0.0,0.0,0.0,30.0,80.0,55.0,4.0,2.0,4.0
4.0,26.0,22.0,7.0,1.0,0.0,0.0,0.0,50.0,80.0,65.0,3.0,6.0,3.0
4.0,26.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,2.0,1.0,1.0
4.0,26.0,305.0,7.0,1.0,0.0,0.0,0.0,60.0,120.0,90.0,4.0,8.0,4.0
4.0,88.0,13.0,1.0,1.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,1.0
4.0,88.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,2.0,1.0,1.0
4.0,88.0,57.0,7.0,1.0,0.0,0.0,0.0,10.0,120.0,65.0,4.0,6.0,4.0
4.0,88.0,70.0,1.0,1.0,0.0,0.0,0.0,150.0,200.0,175.0,1.0,3.0,1.0
4.0,88.0,88.0,6.0,1.0,0.0,0.0,0.0,20.0,40.0,30.0,6.0,3.0,4.0
4.0,95.0,79.0,10.0,1.0,0.0,0.0,0.0,40.0,100.0,70.0,7.0,2.0,3.0
4.0,95.0,116.0,4.0,1.0,0.0,0.0,0.0,20.0,50.0,35.0,4.0,3.0,1.0
4.0,95.0,324.0,1.0,1.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,6.0,4.0
4.0,115.0,19.0,2.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,4.0,4.0
4.0,115.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,2.0,1.0,3.0
4.0,115.0,107.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,25.0,2.0,2.0,2.0
4.0,115.0,301.0,4.0,0.0,0.0,0.0,0.0,50.0,70.0,60.0,1.0,2.0,0.0
4.0,115.0,440.0,4.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,4.0,2.0,3.0
4.0,120.0,490.0,1.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,0.0
6.0,12.0,297.0,2.0,1.0,0.0,0.0,0.0,5.0,10.0,7.5,2.0,1.0,0.0
6.0,12.0,510.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,1.0,3.0,0.0
6.0,12.0,511.0,2.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,2.0,3.0,3.0
6.0,12.0,519.0,5.0,1.0,0.0,0.0,0.0,10.0,20.0,15.0,5.0,1.0,0.0
6.0,84.0,333.0,2.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,2.0,2.0,3.0
6.0,87.0,550.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,1.0,3.0
6.0,116.0,309.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
1.0,82.0,330.0,3.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,3.0,3.0,1.0
1.0,82.0,329.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,10.0,60.0,4.0,5.0,0.0,0.0,0.0,20.0,110.0,65.0,4.0,6.0,2.0
1.0,10.0,308.0,1.0,2.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,3.0,3.0
1.0,10.0,484.0,2.0,5.0,0.0,0.0,0.0,30.0,80.0,55.0,2.0,6.0,4.0
1.0,10.0,326.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,3.0,3.0
1.0,10.0,92.0,1.0,1.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,86.0,335.0,3.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,3.0,2.0,0.0
1.0,86.0,336.0,1.0,2.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,4.0,2.0
1.0,79.0,546.0,1.0,3.0,0.0,0.0,0.0,15.0,35.0,25.0,1.0,3.0,0.0
3.0,11.0,460.0,2.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,2.0,1.0,1.0
3.0,80.0,451.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
3.0,81.0,81.0,2.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,1.0,2.0
3.0,81.0,317.0,2.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,2.0,1.0,0.0
3.0,81.0,461.0,2.0,1.0,0.0,0.0,0.0,30.0,150.0,90.0,2.0,2.0,0.0
3.0,96.0,547.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,1.0,3.0,1.0
3.0,96.0,442.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,2.0
3.0,96.0,18.0,2.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,2.0,2.0,2.0
3.0,113.0,444.0,3.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,3.0,2.0,3.0
3.0,113.0,489.0,6.0,0.0,0.0,0.0,0.0,30.0,120.0,75.0,6.0,3.0,2.0
3.0,113.0,299.0,1.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,1.0,2.0,1.0
3.0,114.0,439.0,4.0,0.0,0.0,0.0,0.0,50.0,300.0,175.0,4.0,6.0,3.0
3.0,137.0,24.0,6.0,0.0,0.0,0.0,0.0,20.0,150.0,85.0,6.0,3.0,2.0
3.0,137.0,318.0,6.0,0.0,0.0,0.0,0.0,30.0,120.0,75.0,6.0,1.0,1.0
3.0,137.0,370.0,1.0,0.0,0.0,0.0,0.0,79.0,79.0,79.0,1.0,2.0,3.0
4.0,26.0,22.0,7.0,6.0,0.0,0.0,0.0,50.0,200.0,125.0,7.0,6.0,1.0
4.0,26.0,305.0,7.0,0.0,0.0,0.0,0.0,20.0,150.0,85.0,6.0,8.0,1.0
4.0,88.0,13.0,1.0,0.0,0.0,0.0,0.0,20.0,150.0,85.0,1.0,3.0,1.0
4.0,88.0,57.0,10.0,2.0,0.0,0.0,0.0,20.0,250.0,135.0,9.0,6.0,1.0
4.0,88.0,70.0,9.0,0.0,0.0,0.0,0.0,30.0,250.0,140.0,9.0,4.0,0.0
4.0,95.0,79.0,1.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,1.0,1.0,1.0
1.0,132.0,456.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,5.0,1.0
3.0,11.0,67.0,1.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,1.0,3.0,2.0
3.0,11.0,73.0,1.0,2.0,0.0,0.0,0.0,80.0,85.0,82.5,1.0,2.0,3.0
3.0,11.0,460.0,2.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,2.0,1.0,2.0
3.0,24.0,350.0,1.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,1.0,1.0,2.0
3.0,24.0,516.0,1.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,1.0,2.0,4.0
3.0,24.0,541.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,1.0,2.0
3.0,80.0,74.0,1.0,0.0,0.0,0.0,0.0,40.0,50.0,45.0,1.0,1.0,4.0
3.0,80.0,451.0,2.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,2.0,1.0,3.0
3.0,81.0,81.0,2.0,0.0,0.0,0.0,0.0,5.0,40.0,22.5,2.0,2.0,2.0
3.0,81.0,317.0,1.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,4.0
3.0,81.0,461.0,2.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,2.0,2.0,3.0
3.0,96.0,18.0,1.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,2.0
3.0,113.0,299.0,2.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,2.0,2.0,2.0
3.0,113.0,444.0,2.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,2.0,2.0,1.0
3.0,113.0,489.0,3.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,3.0,3.0,1.0
3.0,114.0,68.0,1.0,1.0,0.0,0.0,0.0,30.0,80.0,55.0,1.0,2.0,3.0
3.0,114.0,132.0,3.0,0.0,0.0,0.0,0.0,30.0,150.0,90.0,3.0,8.0,2.0
3.0,114.0,316.0,2.0,2.0,0.0,0.0,0.0,50.0,130.0,90.0,2.0,6.0,2.0
3.0,114.0,438.0,2.0,8.0,0.0,0.0,0.0,30.0,120.0,75.0,2.0,3.0,1.0
3.0,114.0,439.0,3.0,0.0,0.0,0.0,0.0,100.0,250.0,175.0,3.0,7.0,3.0
3.0,137.0,24.0,3.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,3.0,3.0,1.0
3.0,137.0,318.0,4.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,4.0,1.0,1.0
4.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,50.0,90.0,70.0,1.0,3.0,3.0
4.0,13.0,69.0,1.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,1.0,4.0,0.0
4.0,13.0,351.0,1.0,0.0,0.0,0.0,0.0,40.0,50.0,45.0,1.0,2.0,1.0
4.0,13.0,514.0,1.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,2.0
4.0,14.0,62.0,1.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,1.0,3.0,1.0
4.0,14.0,480.0,4.0,6.0,0.0,0.0,0.0,20.0,120.0,70.0,4.0,6.0,3.0
4.0,26.0,22.0,3.0,2.0,0.0,0.0,0.0,20.0,100.0,60.0,3.0,5.0,1.0
4.0,26.0,305.0,5.0,8.0,0.0,0.0,0.0,100.0,125.0,112.5,5.0,8.0,1.0
4.0,88.0,13.0,2.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,2.0,3.0,1.0
4.0,88.0,20.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,1.0
4.0,88.0,57.0,4.0,6.0,0.0,0.0,0.0,80.0,360.0,220.0,4.0,6.0,1.0
4.0,88.0,70.0,5.0,1.0,0.0,0.0,0.0,20.0,200.0,110.0,5.0,4.0,3.0
4.0,88.0,88.0,2.0,0.0,0.0,0.0,0.0,30.0,150.0,90.0,2.0,6.0,0.0
4.0,88.0,307.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,2.0,1.0
4.0,88.0,341.0,2.0,1.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,2.0,1.0
4.0,95.0,79.0,2.0,3.0,0.0,0.0,0.0,20.0,180.0,100.0,2.0,3.0,4.0
4.0,95.0,116.0,2.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,2.0,3.0,2.0
4.0,115.0,107.0,1.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,3.0,0.0
4.0,115.0,440.0,1.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,1.0,2.0,4.0
6.0,109.0,423.0,1.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,4.0,3.0
2.0,19.0,104.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,3.0
1.0,82.0,328.0,1.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,1.0,1.0,2.0
1.0,83.0,335.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,1.0
3.0,11.0,460.0,1.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,1.0,1.0,0.0
3.0,81.0,81.0,3.0,0.0,0.0,0.0,0.0,40.0,100.0,70.0,3.0,2.0,0.0
3.0,118.0,557.0,2.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,1.0,2.0
3.0,113.0,444.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,0.0
3.0,113.0,489.0,1.0,0.0,0.0,0.0,0.0,50.0,70.0,60.0,1.0,3.0,4.0
3.0,114.0,439.0,1.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,1.0,1.0,0.0
4.0,26.0,22.0,2.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,2.0,2.0,1.0
4.0,16.0,459.0,1.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,1.0
4.0,88.0,57.0,1.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,1.0,5.0,4.0
4.0,88.0,70.0,1.0,0.0,0.0,0.0,0.0,20.0,200.0,110.0,1.0,2.0,0.0
4.0,88.0,88.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,1.0
3.0,25.0,350.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,2.0
3.0,81.0,81.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,4.0
3.0,81.0,461.0,1.0,0.0,0.0,0.0,0.0,15.0,65.0,40.0,1.0,1.0,0.0
3.0,113.0,90.0,2.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,4.0
3.0,114.0,439.0,2.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,4.0
4.0,14.0,62.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,3.0
4.0,14.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,1.0,1.0,0.0
4.0,14.0,331.0,1.0,0.0,0.0,0.0,0.0,20.0,25.0,22.5,1.0,2.0,0.0
4.0,14.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,1.0,3.0,0.0
4.0,14.0,524.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,4.0
4.0,16.0,458.0,2.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,2.0,4.0
4.0,88.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,1.0
4.0,88.0,57.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,5.0,4.0
4.0,88.0,70.0,1.0,0.0,0.0,0.0,0.0,40.0,90.0,65.0,1.0,2.0,3.0
4.0,88.0,88.0,2.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,2.0,4.0,1.0
4.0,88.0,341.0,2.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,4.0
4.0,95.0,79.0,1.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,1.0,3.0,3.0
4.0,95.0,116.0,3.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,3.0,2.0,4.0
4.0,95.0,324.0,1.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,5.0,0.0
6.0,12.0,71.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,1.0,0.0
6.0,12.0,372.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,2.0,0.0
6.0,116.0,448.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,4.0
6.0,116.0,457.0,4.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,4.0,6.0,3.0
3.0,20.0,134.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
3.0,82.0,328.0,1.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,1.0,1.0,4.0
3.0,86.0,335.0,1.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,1.0,3.0
3.0,11.0,67.0,1.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,2.0
3.0,11.0,349.0,1.0,1.0,0.0,0.0,0.0,70.0,100.0,85.0,1.0,2.0,4.0
3.0,11.0,460.0,1.0,1.0,0.0,0.0,0.0,70.0,100.0,85.0,1.0,3.0,1.0
3.0,24.0,128.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,3.0,3.0
3.0,81.0,81.0,3.0,2.0,0.0,0.0,0.0,30.0,100.0,65.0,3.0,2.0,2.0
3.0,81.0,317.0,1.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,1.0,1.0,4.0
3.0,81.0,461.0,3.0,1.0,0.0,0.0,0.0,30.0,190.0,110.0,3.0,3.0,1.0
3.0,114.0,129.0,1.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,2.0
3.0,118.0,23.0,1.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,3.0,1.0
3.0,118.0,557.0,1.0,1.0,0.0,0.0,0.0,50.0,120.0,85.0,2.0,2.0,0.0
3.0,137.0,24.0,1.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,4.0
3.0,80.0,451.0,1.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,4.0
4.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
4.0,14.0,82.0,3.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,3.0,6.0,2.0
4.0,14.0,331.0,1.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,4.0,1.0
4.0,14.0,480.0,2.0,0.0,0.0,0.0,0.0,30.0,150.0,90.0,2.0,4.0,4.0
4.0,95.0,79.0,2.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,3.0,4.0,1.0
4.0,95.0,116.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,1.0
4.0,115.0,19.0,2.0,0.0,0.0,0.0,0.0,50.0,160.0,105.0,2.0,5.0,3.0
4.0,115.0,65.0,1.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,1.0,2.0,0.0
4.0,115.0,301.0,2.0,0.0,0.0,0.0,0.0,40.0,100.0,70.0,1.0,3.0,3.0
4.0,115.0,440.0,2.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,1.0,3.0
1.0,82.0,328.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,4.0
1.0,86.0,336.0,1.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,1.0,1.0,1.0
3.0,11.0,73.0,2.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,2.0
3.0,11.0,105.0,4.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,4.0,2.0,0.0
3.0,11.0,460.0,4.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,4.0,6.0,2.0
3.0,80.0,342.0,2.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,2.0
3.0,80.0,451.0,2.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,2.0,3.0,1.0
3.0,81.0,461.0,2.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,2.0,0.0
3.0,96.0,18.0,2.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,2.0,1.0,0.0
3.0,96.0,368.0,2.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,3.0,4.0
3.0,96.0,442.0,2.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,3.0,2.0
3.0,114.0,129.0,4.0,1.0,0.0,0.0,0.0,10.0,70.0,40.0,4.0,6.0,0.0
3.0,114.0,477.0,4.0,0.0,0.0,0.0,0.0,20.0,120.0,70.0,4.0,5.0,2.0
3.0,118.0,449.0,2.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,2.0,1.0,1.0
3.0,118.0,557.0,4.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,4.0,2.0,4.0
4.0,14.0,62.0,2.0,0.0,0.0,0.0,0.0,10.0,75.0,42.5,2.0,3.0,3.0
4.0,14.0,82.0,2.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,2.0,8.0,2.0
4.0,14.0,331.0,5.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,5.0,2.0,4.0
4.0,14.0,480.0,4.0,3.0,0.0,0.0,0.0,10.0,100.0,55.0,4.0,5.0,4.0
4.0,88.0,88.0,2.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,2.0,3.0
4.0,95.0,116.0,2.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,3.0,1.0
4.0,95.0,324.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,2.0,3.0
4.0,115.0,65.0,2.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,2.0,11.0,2.0
4.0,115.0,301.0,2.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,2.0,4.0,3.0
4.0,115.0,440.0,1.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,1.0,1.0,3.0
1.0,82.0,328.0,2.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,1.0,3.0
1.0,82.0,329.0,1.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,2.0,3.0
1.0,86.0,335.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,4.0
1.0,86.0,336.0,1.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,1.0,0.0
3.0,114.0,68.0,1.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,3.0,1.0
3.0,114.0,433.0,1.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,0.0
3.0,80.0,74.0,2.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,3.0,1.0
3.0,80.0,451.0,1.0,0.0,0.0,0.0,0.0,5.0,70.0,37.5,3.0,3.0,2.0
3.0,81.0,81.0,2.0,0.0,0.0,0.0,0.0,170.0,170.0,170.0,3.0,1.0,3.0
3.0,81.0,461.0,2.0,0.0,0.0,0.0,0.0,10.0,95.0,52.5,2.0,6.0,1.0
3.0,81.0,317.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,0.0
3.0,96.0,18.0,2.0,3.0,0.0,0.0,0.0,20.0,150.0,85.0,3.0,3.0,3.0
3.0,113.0,489.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,4.0
3.0,113.0,299.0,1.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,3.0,0.0
3.0,113.0,90.0,1.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,1.0,2.0,4.0
3.0,113.0,429.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,0.0
3.0,137.0,24.0,2.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,2.0,2.0
3.0,11.0,460.0,2.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,3.0,1.0
3.0,118.0,557.0,1.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,4.0,3.0
4.0,26.0,22.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,4.0
4.0,26.0,305.0,1.0,2.0,0.0,0.0,0.0,5.0,60.0,32.5,3.0,4.0,1.0
4.0,26.0,76.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,4.0
4.0,88.0,57.0,1.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,5.0,1.0
4.0,88.0,70.0,1.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,2.0
4.0,88.0,20.0,1.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,1.0
4.0,88.0,548.0,1.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,3.0,4.0
4.0,95.0,79.0,1.0,4.0,0.0,0.0,0.0,20.0,170.0,95.0,6.0,2.0,0.0
4.0,95.0,116.0,2.0,0.0,0.0,0.0,0.0,20.0,90.0,55.0,3.0,3.0,0.0
4.0,16.0,459.0,1.0,0.0,0.0,0.0,0.0,10.0,35.0,22.5,1.0,1.0,3.0
6.0,136.0,521.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,0.0
1.0,86.0,336.0,2.0,0.0,0.0,0.0,0.0,50.0,80.0,65.0,2.0,4.0,4.0
3.0,11.0,460.0,2.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,5.0,4.0
3.0,11.0,73.0,2.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,2.0,4.0
3.0,24.0,72.0,2.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,3.0,2.0
3.0,80.0,106.0,2.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,1.0
3.0,80.0,451.0,4.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,5.0,3.0,3.0
3.0,81.0,81.0,3.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,3.0,1.0,0.0
3.0,81.0,317.0,2.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,2.0,1.0,1.0
3.0,81.0,461.0,1.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,0.0
3.0,96.0,18.0,4.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,3.0,5.0,3.0
3.0,96.0,442.0,2.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,2.0,4.0
3.0,113.0,299.0,4.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,4.0,3.0,2.0
3.0,114.0,68.0,2.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,2.0,4.0
3.0,114.0,439.0,1.0,0.0,0.0,0.0,0.0,10.0,90.0,50.0,1.0,4.0,4.0
3.0,137.0,24.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,3.0
4.0,26.0,22.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,2.0,1.0
4.0,26.0,305.0,2.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,2.0,4.0,1.0
4.0,88.0,57.0,1.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,1.0,5.0,0.0
4.0,88.0,70.0,1.0,0.0,0.0,0.0,0.0,50.0,90.0,70.0,1.0,2.0,4.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,1.0,3.0,4.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,3.0
3.0,31.0,155.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,0.0
4.0,15.0,287.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,4.0
1.0,28.0,493.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,1.0,1.0,0.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,1.0,1.0,0.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,3.0,1.0
1.0,28.0,493.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,2.0
1.0,32.0,159.0,0.0,0.0,0.0,0.0,0.0,20.0,120.0,70.0,1.0,1.0,1.0
1.0,73.0,285.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,0.0
